#,,,,,,,,,"generated_by='OpenQuake engine 3.9.0', start_date='2020-08-20T05:18:33', checksum=2950940446, investigation_time=1.0, ses_per_logic_tree_path=2000"
rup_id,multiplicity,mag,centroid_lon,centroid_lat,centroid_depth,trt,strike,dip,rake
1917,1,5.500000E+00,1.755000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
1918,1,5.500000E+00,1.756000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
1919,5,5.500000E+00,1.757000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
1920,3,5.500000E+00,1.758000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
1921,2,5.500000E+00,1.760000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
1922,1,5.500000E+00,1.761000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
1923,4,5.500000E+00,1.762000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
1924,1,6.500000E+00,1.762000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
1925,2,5.500000E+00,1.763000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
1926,1,6.500000E+00,1.763000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
1927,2,5.500000E+00,1.766000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1928,2,5.500000E+00,1.767000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1929,5,5.500000E+00,1.768000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1930,2,6.500000E+00,1.768000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1931,1,6.500000E+00,1.769000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1932,1,5.500000E+00,1.770000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1933,1,5.500000E+00,1.772000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1934,3,5.500000E+00,1.773000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1935,1,5.500000E+00,1.774000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1936,2,5.500000E+00,1.775000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1937,1,5.500000E+00,1.776000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1938,3,5.500000E+00,1.778000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1939,1,5.500000E+00,1.779000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1940,1,6.500000E+00,1.779000E+02,-3.980000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1941,1,5.500000E+00,1.726000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1942,1,5.500000E+00,1.728000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1943,2,5.500000E+00,1.729000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1944,2,5.500000E+00,1.730000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1945,1,5.500000E+00,1.731000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1946,2,5.500000E+00,1.734000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1947,1,6.500000E+00,1.739000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1948,1,5.500000E+00,1.740000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1949,2,5.500000E+00,1.741000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1950,2,6.500000E+00,1.741000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1951,2,5.500000E+00,1.742000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1952,1,6.500000E+00,1.743000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1953,1,5.500000E+00,1.744000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1954,3,5.500000E+00,1.745000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1955,1,5.500000E+00,1.746000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1956,2,5.500000E+00,1.747000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1957,4,5.500000E+00,1.748000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1958,2,5.500000E+00,1.749000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1959,2,5.500000E+00,1.750000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1960,2,6.500000E+00,1.750000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1961,1,5.500000E+00,1.751000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1962,1,6.500000E+00,1.751000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1963,3,5.500000E+00,1.752000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1964,1,6.500000E+00,1.752000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1965,3,5.500000E+00,1.753000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1966,1,5.500000E+00,1.754000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
1967,2,5.500000E+00,1.755000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
1968,2,5.500000E+00,1.758000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
1969,1,5.500000E+00,1.759000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
1970,3,5.500000E+00,1.760000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
1971,3,5.500000E+00,1.761000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
1972,2,5.500000E+00,1.762000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
1973,4,5.500000E+00,1.763000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
1974,3,5.500000E+00,1.765000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1975,2,5.500000E+00,1.766000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1976,2,5.500000E+00,1.767000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1977,2,5.500000E+00,1.768000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1978,2,6.500000E+00,1.768000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1979,3,5.500000E+00,1.769000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1980,4,5.500000E+00,1.771000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1981,1,5.500000E+00,1.772000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1982,1,6.500000E+00,1.772000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1983,1,5.500000E+00,1.773000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1984,2,5.500000E+00,1.774000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1985,2,5.500000E+00,1.777000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1986,1,5.500000E+00,1.778000E+02,-3.990000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
1987,1,5.500000E+00,1.726000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1988,1,5.500000E+00,1.727000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1989,1,5.500000E+00,1.732000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1990,1,5.500000E+00,1.733000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1991,1,5.500000E+00,1.736000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1992,1,5.500000E+00,1.737000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1993,1,5.500000E+00,1.738000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1994,1,5.500000E+00,1.741000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1995,4,5.500000E+00,1.742000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1996,1,5.500000E+00,1.744000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1997,4,5.500000E+00,1.747000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1998,4,5.500000E+00,1.748000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
1999,1,5.500000E+00,1.749000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2000,2,5.500000E+00,1.750000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2001,2,5.500000E+00,1.751000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2002,1,6.500000E+00,1.751000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2003,1,6.500000E+00,1.752000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2004,3,5.500000E+00,1.753000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2005,1,5.500000E+00,1.754000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2006,1,5.500000E+00,1.755000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2007,1,5.500000E+00,1.756000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2008,1,5.500000E+00,1.758000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2009,3,5.500000E+00,1.759000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2010,4,5.500000E+00,1.760000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2011,1,5.500000E+00,1.761000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2012,2,5.500000E+00,1.762000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2013,3,5.500000E+00,1.763000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2014,3,5.500000E+00,1.764000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2015,1,5.500000E+00,1.765000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2016,3,5.500000E+00,1.766000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2017,1,6.500000E+00,1.766000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2018,3,5.500000E+00,1.767000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2019,1,5.500000E+00,1.768000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2020,3,5.500000E+00,1.769000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2021,1,5.500000E+00,1.771000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2022,1,5.500000E+00,1.773000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2023,1,5.500000E+00,1.774000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2024,2,5.500000E+00,1.775000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2025,1,5.500000E+00,1.776000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2026,2,5.500000E+00,1.777000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2027,1,5.500000E+00,1.780000E+02,-4.000000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2028,1,5.500000E+00,1.725000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2029,2,5.500000E+00,1.726000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2030,1,5.500000E+00,1.727000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2031,1,5.500000E+00,1.728000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2032,2,5.500000E+00,1.733000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2033,1,5.500000E+00,1.737000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2034,1,5.500000E+00,1.741000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2035,2,5.500000E+00,1.742000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2036,1,5.500000E+00,1.743000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2037,3,5.500000E+00,1.744000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2038,5,5.500000E+00,1.745000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2039,1,6.500000E+00,1.745000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2040,1,5.500000E+00,1.746000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2041,2,5.500000E+00,1.747000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2042,4,5.500000E+00,1.748000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2043,1,6.500000E+00,1.748000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2044,3,5.500000E+00,1.749000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2045,1,6.500000E+00,1.749000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2046,5,5.500000E+00,1.750000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2047,1,5.500000E+00,1.751000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2048,3,5.500000E+00,1.752000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2049,1,5.500000E+00,1.754000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2050,1,5.500000E+00,1.755000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2051,1,5.500000E+00,1.756000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2052,2,5.500000E+00,1.757000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2053,3,5.500000E+00,1.758000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2054,2,5.500000E+00,1.759000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2055,3,5.500000E+00,1.760000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2056,2,5.500000E+00,1.761000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2057,1,6.500000E+00,1.761000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2058,1,5.500000E+00,1.762000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2059,1,5.500000E+00,1.763000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2060,1,5.500000E+00,1.764000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2061,1,6.500000E+00,1.764000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2062,2,5.500000E+00,1.765000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2063,1,5.500000E+00,1.766000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2064,1,6.500000E+00,1.766000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2065,1,5.500000E+00,1.767000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2066,6,5.500000E+00,1.769000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2067,3,6.500000E+00,1.769000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2068,1,5.500000E+00,1.770000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2069,3,5.500000E+00,1.771000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2070,4,5.500000E+00,1.772000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2071,2,5.500000E+00,1.773000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2072,2,5.500000E+00,1.775000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2073,2,5.500000E+00,1.776000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2074,1,5.500000E+00,1.777000E+02,-4.010000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2075,1,5.500000E+00,1.728000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2076,2,5.500000E+00,1.729000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2077,1,5.500000E+00,1.730000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2078,1,6.500000E+00,1.730000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2079,1,5.500000E+00,1.732000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2080,1,5.500000E+00,1.734000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2081,2,5.500000E+00,1.736000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2082,1,5.500000E+00,1.737000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2083,1,6.500000E+00,1.737000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2084,1,5.500000E+00,1.738000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2085,1,5.500000E+00,1.740000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2086,2,5.500000E+00,1.741000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2087,3,5.500000E+00,1.742000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2088,2,5.500000E+00,1.743000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2089,5,5.500000E+00,1.744000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2090,3,5.500000E+00,1.745000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2091,1,5.500000E+00,1.747000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2092,2,5.500000E+00,1.748000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2093,5,5.500000E+00,1.749000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2094,3,5.500000E+00,1.750000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2095,4,5.500000E+00,1.751000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,-9.000000E+01
2096,5,5.500000E+00,1.752000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2097,4,5.500000E+00,1.753000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2098,2,5.500000E+00,1.755000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2099,1,5.500000E+00,1.757000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2100,3,5.500000E+00,1.759000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2101,2,5.500000E+00,1.760000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2102,1,6.500000E+00,1.760000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2103,2,5.500000E+00,1.761000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,0.000000E+00
2104,4,5.500000E+00,1.762000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2105,1,6.500000E+00,1.762000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2106,2,5.500000E+00,1.763000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
2107,1,5.500000E+00,1.764000E+02,-4.020000E+01,1.000000E+01,Active Shallow Crust,0.000000E+00,9.000000E+01,9.000000E+01
